Date,ZMW_per_USD,YearMonth
2013-05-30,0.18983978033065796,2013-05
2013-05-31,0.18997322022914886,2013-05
2013-06-03,0.1883629411458969,2013-06
2013-06-04,0.1892971396446228,2013-06
2013-06-05,0.18847298622131348,2013-06
2013-06-06,0.18866856396198273,2013-06
2013-06-07,0.18980014324188232,2013-06
2013-06-10,0.18980014324188232,2013-06
2013-06-11,0.18980014324188232,2013-06
2013-06-12,0.18980014324188232,2013-06
2013-06-13,0.1870802342891693,2013-06
2013-06-14,0.18617120385169983,2013-06
2013-06-17,0.18619200587272644,2013-06
2013-06-18,0.18506866693496704,2013-06
2013-06-19,0.18513718247413635,2013-06
2013-06-20,0.18302950263023376,2013-06
2013-06-21,0.18427066504955292,2013-06
2013-06-24,0.18351654708385468,2013-06
2013-06-25,0.18483604490756989,2013-06
2013-06-26,0.1832609474658966,2013-06
2013-06-27,0.18311664462089539,2013-06
2013-06-28,0.1847233772277832,2013-06
2013-07-01,0.18295584619045258,2013-07
2013-07-02,0.18426387012004852,2013-07
2013-07-03,0.18293240666389465,2013-07
2013-07-04,0.18434537947177887,2013-07
2013-07-05,0.18250173330307007,2013-07
2013-07-08,0.18290899693965912,2013-07
2013-07-09,0.18236194550991058,2013-07
2013-07-10,0.18171246349811554,2013-07
2013-07-11,0.18532933294773102,2013-07
2013-07-12,0.18480530381202698,2013-07
2013-07-15,0.18444399535655975,2013-07
2013-07-16,0.1843114048242569,2013-07
2013-07-17,0.18420615792274475,2013-07
2013-07-18,0.18362437188625336,2013-07
2013-07-19,0.18324752151966095,2013-07
2013-07-22,0.18382014334201813,2013-07
2013-07-23,0.18365472555160522,2013-07
2013-07-24,0.18444399535655975,2013-07
2013-07-25,0.18327102065086365,2013-07
2013-07-26,0.18487364053726196,2013-07
2013-07-29,0.18421633541584015,2013-07
2013-07-30,0.18372896313667297,2013-07
2013-07-31,0.18347613513469696,2013-07
2013-08-01,0.1846006214618683,2013-08
2013-08-02,0.18365810811519623,2013-08
2013-08-05,0.1852126270532608,2013-08
2013-08-06,0.1838877648115158,2013-08
2013-08-07,0.18458017706871033,2013-08
2013-08-08,0.18445420265197754,2013-08
2013-08-09,0.18507550656795502,2013-08
2013-08-12,0.18433178961277008,2013-08
2013-08-13,0.18477456271648407,2013-08
2013-08-14,0.1851269006729126,2013-08
2013-08-15,0.18557696044445038,2013-08
2013-08-16,0.18616081774234772,2013-08
2013-08-19,0.1853533685207367,2013-08
2013-08-20,0.1849488615989685,2013-08
2013-08-21,0.18627524375915527,2013-08
2013-08-22,0.18582524359226227,2013-08
2013-08-23,0.18701376020908356,2013-08
2013-08-26,0.18749062716960907,2013-08
2013-08-27,0.1861954778432846,2013-08
2013-08-28,0.1864176243543625,2013-08
2013-08-29,0.18688444793224335,2013-08
2013-08-30,0.1865532398223877,2013-08
2013-09-02,0.18698228895664215,2013-09
2013-09-03,0.1869543343782425,2013-09
2013-09-04,0.18745899200439453,2013-09
2013-09-05,0.18823884427547455,2013-09
2013-09-06,0.18691588938236237,2013-09
2013-09-09,0.18900732696056366,2013-09
2013-09-10,0.18895019590854645,2013-09
2013-09-11,0.18853339552879333,2013-09
2013-09-12,0.18904663622379303,2013-09
2013-09-13,0.18841971457004547,2013-09
2013-09-16,0.1894441694021225,2013-09
2013-09-17,0.1881573647260666,2013-09
2013-09-18,0.18856540322303772,2013-09
2013-09-19,0.19251501560211182,2013-09
2013-09-20,0.19175823032855988,2013-09
2013-09-23,0.19095996022224426,2013-09
2013-09-24,0.1893509030342102,2013-09
2013-09-25,0.18914318084716797,2013-09
2013-09-26,0.18964895606040955,2013-09
2013-09-27,0.1895698606967926,2013-09
2013-09-30,0.18953393399715424,2013-09
2013-10-01,0.18963098526000977,2013-10
2013-10-02,0.18863297998905182,2013-10
2013-10-03,0.18995517492294312,2013-10
2013-10-04,0.1912960261106491,2013-10
2013-10-07,0.19038915634155273,2013-10
2013-10-09,0.19066867232322693,2013-10
2013-10-10,0.18968133628368378,2013-10
2013-10-11,0.18962737917900085,2013-10
2013-10-14,0.1911022812128067,2013-10
2013-10-15,0.19104021787643433,2013-10
2013-10-16,0.19128870964050293,2013-10
2013-10-17,0.19024427235126495,2013-10
2013-10-18,0.19097089767456055,2013-10
2013-10-21,0.1903601586818695,2013-10
2013-10-22,0.19032755494117737,2013-10
2013-10-23,0.1914791762828827,2013-10
2013-10-24,0.19009961187839508,2013-10
2013-10-25,0.1895303577184677,2013-10
2013-10-28,0.18756094574928284,2013-10
2013-10-29,0.18658806383609772,2013-10
2013-10-30,0.18458017706871033,2013-10
2013-10-31,0.1836446076631546,2013-10
2013-11-01,0.18313676118850708,2013-11
2013-11-04,0.18354348838329315,2013-11
2013-11-05,0.18244846165180206,2013-11
2013-11-06,0.1824418008327484,2013-11
2013-11-07,0.18197037279605865,2013-11
2013-11-08,0.1802971214056015,2013-11
2013-11-11,0.18035240471363068,2013-11
2013-11-12,0.18351316452026367,2013-11
2013-11-13,0.18242183327674866,2013-11
2013-11-14,0.18275855481624603,2013-11
2013-11-15,0.1819637417793274,2013-11
2013-11-18,0.1816992461681366,2013-11
2013-11-19,0.1816992461681366,2013-11
2013-11-20,0.1816992461681366,2013-11
2013-11-21,0.1810741275548935,2013-11
2013-11-22,0.1810741275548935,2013-11
2013-11-25,0.1843012273311615,2013-11
2013-11-26,0.1830194592475891,2013-11
2013-11-27,0.1830194592475891,2013-11
2013-11-28,0.1833651214838028,2013-11
2013-11-29,0.18274520337581635,2013-11
2013-12-02,0.1818181872367859,2013-12
2013-12-03,0.18113973736763,2013-12
2013-12-04,0.18107740581035614,2013-12
2013-12-05,0.18066194653511047,2013-12
2013-12-06,0.1802191436290741,2013-12
2013-12-09,0.18067173659801483,2013-12
2013-12-10,0.1800633817911148,2013-12
2013-12-11,0.17976558208465576,2013-12
2013-12-12,0.17958803474903107,2013-12
2013-12-13,0.18096600472927094,2013-12
2013-12-16,0.18128421902656555,2013-12
2013-12-17,0.18105773627758026,2013-12
2013-12-18,0.18067826330661774,2013-12
2013-12-19,0.18696831166744232,2013-12
2013-12-20,0.18574930727481842,2013-12
2013-12-23,0.18518175184726715,2013-12
2013-12-24,0.1832340806722641,2013-12
2013-12-25,0.1832340806722641,2013-12
2013-12-26,0.182365283370018,2013-12
2013-12-27,0.18253837525844574,2013-12
2013-12-30,0.1809561848640442,2013-12
2013-12-31,0.18291902542114258,2013-12
2014-01-01,0.1829022914171219,2014-01
2014-01-02,0.18254505097866058,2014-01
2014-01-03,0.18191079795360565,2014-01
2014-01-06,0.18168935179710388,2014-01
2014-01-07,0.18219250440597534,2014-01
2014-01-08,0.1817355751991272,2014-01
2014-01-09,0.18221575021743774,2014-01
2014-01-10,0.18227553367614746,2014-01
2014-01-13,0.18338192999362946,2014-01
2014-01-14,0.18322737514972687,2014-01
2014-01-15,0.1832609474658966,2014-01
2014-01-16,0.1825616955757141,2014-01
2014-01-17,0.1825050711631775,2014-01
2014-01-20,0.18146514892578125,2014-01
2014-01-21,0.18192072212696075,2014-01
2014-01-22,0.18191410601139069,2014-01
2014-01-23,0.18241184949874878,2014-01
2014-01-24,0.18226224184036255,2014-01
2014-01-27,0.18113644421100616,2014-01
2014-01-28,0.1816728562116623,2014-01
2014-01-29,0.1811692714691162,2014-01
2014-01-30,0.18065215647220612,2014-01
2014-01-31,0.18111348152160645,2014-01
2014-02-03,0.17974621057510376,2014-02
2014-02-04,0.1802191436290741,2014-02
2014-02-05,0.1803719401359558,2014-02
2014-02-06,0.18009580671787262,2014-02
2014-02-07,0.17976883053779602,2014-02
2014-02-10,0.1802971214056015,2014-02
2014-02-11,0.1792403757572174,2014-02
2014-02-12,0.17825311422348022,2014-02
2014-02-13,0.17827536165714264,2014-02
2014-02-14,0.176775261759758,2014-02
2014-02-17,0.1762145608663559,2014-02
2014-02-18,0.17633262276649475,2014-02
2014-02-19,0.17614006996154785,2014-02
2014-02-20,0.17486491799354553,2014-02
2014-02-21,0.17453530430793762,2014-02
2014-02-24,0.1739281713962555,2014-02
2014-02-25,0.173783078789711,2014-02
2014-02-26,0.17400988936424255,2014-02
2014-02-27,0.17348161339759827,2014-02
2014-02-28,0.17318417131900787,2014-02
2014-03-03,0.17299242317676544,2014-03
2014-03-04,0.17273841798305511,2014-03
2014-03-05,0.17023305594921112,2014-03
2014-03-06,0.16971300542354584,2014-03
2014-03-07,0.16653898358345032,2014-03
2014-03-10,0.16837851703166962,2014-03
2014-03-11,0.1688419133424759,2014-03
2014-03-12,0.16887328028678894,2014-03
2014-03-13,0.16957199573516846,2014-03
2014-03-14,0.16738922894001007,2014-03
2014-03-17,0.16691146790981293,2014-03
2014-03-18,0.16355904936790466,2014-03
2014-03-19,0.16047243773937225,2014-03
2014-03-20,0.15687750279903412,2014-03
2014-03-21,0.157584547996521,2014-03
2014-03-24,0.16293013095855713,2014-03
2014-03-25,0.16926202178001404,2014-03
2014-03-26,0.16650016605854034,2014-03
2014-03-27,0.162227064371109,2014-03
2014-03-28,0.1585967242717743,2014-03
2014-03-31,0.1609010398387909,2014-03
2014-04-01,0.16504374146461487,2014-04
2014-04-02,0.16283196210861206,2014-04
2014-04-03,0.16213500499725342,2014-04
2014-04-04,0.16405275464057922,2014-04
2014-04-07,0.16366611421108246,2014-04
2014-04-08,0.1638994961977005,2014-04
2014-04-09,0.16357509791851044,2014-04
2014-04-10,0.16356439888477325,2014-04
2014-04-11,0.1648668795824051,2014-04
2014-04-14,0.16489405930042267,2014-04
2014-04-15,0.16371434926986694,2014-04
2014-04-16,0.16176779568195343,2014-04
2014-04-17,0.1606864482164383,2014-04
2014-04-18,0.1625223457813263,2014-04
2014-04-21,0.16206404566764832,2014-04
2014-04-22,0.16215865314006805,2014-04
2014-04-23,0.16122271120548248,2014-04
2014-04-24,0.16092434525489807,2014-04
2014-04-25,0.1617494821548462,2014-04
2014-04-28,0.16025127470493317,2014-04
2014-04-29,0.15940320491790771,2014-04
2014-04-30,0.15892945230007172,2014-04
2014-05-01,0.15951761603355408,2014-05
2014-05-02,0.16017170250415802,2014-05
2014-05-05,0.1576143503189087,2014-05
2014-05-06,0.15625,2014-05
2014-05-07,0.155072420835495,2014-05
2014-05-08,0.1554098129272461,2014-05
2014-05-09,0.1546957939863205,2014-05
2014-05-12,0.15431146323680878,2014-05
2014-05-13,0.15468382835388184,2014-05
2014-05-14,0.15333425998687744,2014-05
2014-05-15,0.15249016880989075,2014-05
2014-05-16,0.15050947666168213,2014-05
2014-05-19,0.1496737152338028,2014-05
2014-05-20,0.15019750595092773,2014-05
2014-05-21,0.1500667780637741,2014-05
2014-05-22,0.15064097940921783,2014-05
2014-05-23,0.1487475484609604,2014-05
2014-05-26,0.14802314341068268,2014-05
2014-05-27,0.1461283266544342,2014-05
2014-05-28,0.14308813214302063,2014-05
2014-05-29,0.1441275179386139,2014-05
2014-05-30,0.1467588245868683,2014-05
2014-06-02,0.14568127691745758,2014-06
2014-06-03,0.1473253071308136,2014-06
2014-06-04,0.15596731007099152,2014-06
2014-06-05,0.1481722891330719,2014-06
2014-06-06,0.15109391510486603,2014-06
2014-06-09,0.15604518353939056,2014-06
2014-06-10,0.15640395879745483,2014-06
2014-06-11,0.15765410661697388,2014-06
2014-06-12,0.1586344689130783,2014-06
2014-06-13,0.15549680590629578,2014-06
2014-06-16,0.15980568528175354,2014-06
2014-06-17,0.16065289080142975,2014-06
2014-06-18,0.1620141565799713,2014-06
2014-06-19,0.16317473351955414,2014-06
2014-06-20,0.16468766331672668,2014-06
2014-06-23,0.16562873125076294,2014-06
2014-06-24,0.1652400940656662,2014-06
2014-06-25,0.165180042386055,2014-06
2014-06-26,0.1657550185918808,2014-06
2014-06-27,0.16451968252658844,2014-06
2014-06-30,0.1622665375471115,2014-06
2014-07-01,0.16030265390872955,2014-07
2014-07-02,0.16020506620407104,2014-07
2014-07-03,0.16067612171173096,2014-07
2014-07-04,0.1622454822063446,2014-07
2014-07-07,0.16397742927074432,2014-07
2014-07-08,0.16186730563640594,2014-07
2014-07-09,0.16251970827579498,2014-07
2014-07-10,0.16367682814598083,2014-07
2014-07-11,0.16577699780464172,2014-07
2014-07-14,0.16484785079956055,2014-07
2014-07-15,0.16387800872325897,2014-07
2014-07-16,0.16408775746822357,2014-07
2014-07-17,0.16427375376224518,2014-07
2014-07-18,0.16507098078727722,2014-07
2014-07-21,0.16408775746822357,2014-07
2014-07-22,0.16397742927074432,2014-07
2014-07-23,0.16418473422527313,2014-07
2014-07-24,0.16440068185329437,2014-07
2014-07-25,0.1642332673072815,2014-07
2014-07-28,0.16344943642616272,2014-07
2014-07-29,0.1635911464691162,2014-07
2014-07-30,0.16331863403320312,2014-07
2014-07-31,0.16318272054195404,2014-07
2014-08-01,0.16398818790912628,2014-08
2014-08-04,0.16386188566684723,2014-08
2014-08-05,0.16386188566684723,2014-08
2014-08-06,0.16348683834075928,2014-08
2014-08-07,0.1633666604757309,2014-08
2014-08-08,0.16318538784980774,2014-08
2014-08-11,0.16317738592624664,2014-08
2014-08-12,0.16319602727890015,2014-08
2014-08-13,0.16243258118629456,2014-08
2014-08-14,0.16254347562789917,2014-08
2014-08-15,0.16313746571540833,2014-08
2014-08-18,0.16483698785305023,2014-08
2014-08-19,0.16440609097480774,2014-08
2014-08-20,0.1648043692111969,2014-08
2014-08-21,0.16649462282657623,2014-08
2014-08-22,0.16553550958633423,2014-08
2014-08-25,0.1653575748205185,2014-08
2014-08-26,0.16554920375347137,2014-08
2014-08-27,0.16620959341526031,2014-08
2014-08-28,0.16786126792430878,2014-08
2014-08-29,0.16726604104042053,2014-08
2014-09-01,0.16703413426876068,2014-09
2014-09-02,0.1662648618221283,2014-09
2014-09-03,0.1662648618221283,2014-09
2014-09-04,0.16520459949970245,2014-09
2014-09-05,0.16393442451953888,2014-09
2014-09-08,0.16591177880764008,2014-09
2014-09-09,0.1659393012523651,2014-09
2014-09-10,0.1666000336408615,2014-09
2014-09-11,0.16277366876602173,2014-09
2014-09-12,0.16340938210487366,2014-09
2014-09-15,0.16356974840164185,2014-09
2014-09-16,0.1604338139295578,2014-09
2014-09-17,0.16351090371608734,2014-09
2014-09-18,0.16177304089069366,2014-09
2014-09-19,0.16314278542995453,2014-09
2014-09-22,0.1621323674917221,2014-09
2014-09-23,0.16265980899333954,2014-09
2014-09-24,0.16210345923900604,2014-09
2014-09-25,0.16190136969089508,2014-09
2014-09-26,0.16289563477039337,2014-09
2014-09-29,0.16065546870231628,2014-09
2014-09-30,0.16042865812778473,2014-09
2014-10-01,0.16122010350227356,2014-10
2014-10-02,0.16080531477928162,2014-10
2014-10-03,0.16003841161727905,2014-10
2014-10-06,0.15865713357925415,2014-10
2014-10-07,0.161496102809906,2014-10
2014-10-08,0.16031037271022797,2014-10
2014-10-09,0.15901537239551544,2014-10
2014-10-10,0.15830299258232117,2014-10
2014-10-13,0.15858668088912964,2014-10
2014-10-14,0.16022047400474548,2014-10
2014-10-15,0.15952780842781067,2014-10
2014-10-16,0.16152741014957428,2014-10
2014-10-17,0.1592077910900116,2014-10
2014-10-20,0.15810276567935944,2014-10
2014-10-21,0.15815527737140656,2014-10
2014-10-22,0.1572055071592331,2014-10
2014-10-23,0.15783575177192688,2014-10
2014-10-24,0.15735146403312683,2014-10
2014-10-27,0.15843592584133148,2014-10
2014-10-28,0.15826290845870972,2014-10
2014-10-29,0.15829548239707947,2014-10
2014-10-30,0.1555330902338028,2014-10
2014-10-31,0.15735146403312683,2014-10
2014-11-03,0.158755362033844,2014-11
2014-11-04,0.15839576721191406,2014-11
2014-11-05,0.15816527605056763,2014-11
2014-11-06,0.157376229763031,2014-11
2014-11-07,0.1568160057067871,2014-11
2014-11-10,0.15902549028396606,2014-11
2014-11-11,0.15718820691108704,2014-11
2014-11-12,0.1586344689130783,2014-11
2014-11-13,0.15763920545578003,2014-11
2014-11-14,0.15811777114868164,2014-11
2014-11-17,0.158876433968544,2014-11
2014-11-18,0.15734650194644928,2014-11
2014-11-19,0.15825538337230682,2014-11
2014-11-20,0.15902043879032135,2014-11
2014-11-21,0.15857410430908203,2014-11
2014-11-24,0.15809276700019836,2014-11
2014-11-25,0.16013066470623016,2014-11
2014-11-26,0.15997441112995148,2014-11
2014-11-27,0.15938794612884521,2014-11
2014-11-28,0.15892188251018524,2014-11
2014-12-01,0.1592027097940445,2014-12
2014-12-02,0.15811526775360107,2014-12
2014-12-03,0.15739603340625763,2014-12
2014-12-04,0.15788808465003967,2014-12
2014-12-05,0.15814776718616486,2014-12
2014-12-08,0.15875788033008575,2014-12
2014-12-09,0.15787562727928162,2014-12
2014-12-10,0.15813526511192322,2014-12
2014-12-11,0.1580178141593933,2014-12
2014-12-12,0.15815527737140656,2014-12
2014-12-15,0.15795542299747467,2014-12
2014-12-16,0.15880325436592102,2014-12
2014-12-17,0.15876039862632751,2014-12
2014-12-18,0.1600358486175537,2014-12
2014-12-19,0.1610565334558487,2014-12
2014-12-22,0.16067096590995789,2014-12
2014-12-23,0.15955834090709686,2014-12
2014-12-24,0.1589370220899582,2014-12
2014-12-25,0.1589370220899582,2014-12
2014-12-26,0.1589370220899582,2014-12
2014-12-29,0.15862692892551422,2014-12
2014-12-30,0.15827542543411255,2014-12
2014-12-31,0.15722280740737915,2014-12
2015-01-01,0.1572401225566864,2015-01
2015-01-02,0.1565239131450653,2015-01
2015-01-05,0.157524973154068,2015-01
2015-01-06,0.15657047927379608,2015-01
2015-01-07,0.15475323796272278,2015-01
2015-01-08,0.15297770500183105,2015-01
2015-01-09,0.1535767912864685,2015-01
2015-01-12,0.1554073989391327,2015-01
2015-01-13,0.1541568487882614,2015-01
2015-01-14,0.1536688357591629,2015-01
2015-01-15,0.1527860462665558,2015-01
2015-01-16,0.15365467965602875,2015-01
2015-01-19,0.15564928948879242,2015-01
2015-01-20,0.15681108832359314,2015-01
2015-01-21,0.1535225808620453,2015-01
2015-01-22,0.15547022223472595,2015-01
2015-01-23,0.15625,2015-01
2015-01-26,0.15796291828155518,2015-01
2015-01-27,0.1581202745437622,2015-01
2015-01-28,0.15521442890167236,2015-01
2015-01-29,0.15578022599220276,2015-01
2015-01-30,0.15474367141723633,2015-01
2015-02-02,0.15447117388248444,2015-02
2015-02-03,0.15402387082576752,2015-02
2015-02-04,0.15365231037139893,2015-02
2015-02-05,0.15262049436569214,2015-02
2015-02-06,0.1528327614068985,2015-02
2015-02-09,0.1532989889383316,2015-02
2015-02-10,0.1533460021018982,2015-02
2015-02-11,0.15308544039726257,2015-02
2015-02-12,0.15152433514595032,2015-02
2015-02-13,0.15125618875026703,2015-02
2015-02-16,0.14973421394824982,2015-02
2015-02-17,0.15045511722564697,2015-02
2015-02-18,0.14763198792934418,2015-02
2015-02-19,0.14401128888130188,2015-02
2015-02-20,0.14288367331027985,2015-02
2015-02-23,0.1444314420223236,2015-02
2015-02-24,0.14336301386356354,2015-02
2015-02-25,0.14423562586307526,2015-02
2015-02-26,0.14398226141929626,2015-02
2015-02-27,0.14433763921260834,2015-02
2015-03-02,0.1459214836359024,2015-03
2015-03-03,0.14620737731456757,2015-03
2015-03-04,0.1435873955488205,2015-03
2015-03-05,0.14441892504692078,2015-03
2015-03-06,0.14420026540756226,2015-03
2015-03-09,0.14380833506584167,2015-03
2015-03-10,0.14362864196300507,2015-03
2015-03-11,0.1413947194814682,2015-03
2015-03-12,0.13866548240184784,2015-03
2015-03-13,0.13858860731124878,2015-03
2015-03-16,0.13727590441703796,2015-03
2015-03-17,0.13672782480716705,2015-03
2015-03-18,0.13547565042972565,2015-03
2015-03-19,0.13394053280353546,2015-03
2015-03-20,0.1294565498828888,2015-03
2015-03-23,0.13059432804584503,2015-03
2015-03-24,0.13121981918811798,2015-03
2015-03-25,0.13121981918811798,2015-03
2015-03-26,0.13084551692008972,2015-03
2015-03-27,0.13311679661273956,2015-03
2015-03-30,0.13272280991077423,2015-03
2015-03-31,0.13265766203403473,2015-03
2015-04-01,0.13256797194480896,2015-04
2015-04-02,0.13188958168029785,2015-04
2015-04-03,0.13357019424438477,2015-04
2015-04-06,0.13352026045322418,2015-04
2015-04-07,0.13477452099323273,2015-04
2015-04-08,0.13420116901397705,2015-04
2015-04-09,0.13850416243076324,2015-04
2015-04-10,0.13524113595485687,2015-04
2015-04-13,0.13775812089443207,2015-04
2015-04-14,0.13923697173595428,2015-04
2015-04-15,0.13918659090995789,2015-04
2015-04-16,0.13740982115268707,2015-04
2015-04-17,0.136684849858284,2015-04
2015-04-20,0.13606923818588257,2015-04
2015-04-21,0.1352539360523224,2015-04
2015-04-22,0.13671660423278809,2015-04
2015-04-23,0.13695065677165985,2015-04
2015-04-24,0.136931911110878,2015-04
2015-04-27,0.13584189116954803,2015-04
2015-04-28,0.13515523076057434,2015-04
2015-04-29,0.13502565026283264,2015-04
2015-04-30,0.13576073944568634,2015-04
2015-05-01,0.13482902944087982,2015-05
2015-05-04,0.13519908487796783,2015-05
2015-05-05,0.13567233085632324,2015-05
2015-05-06,0.13598597049713135,2015-05
2015-05-07,0.13748539984226227,2015-05
2015-05-08,0.13648709654808044,2015-05
2015-05-11,0.13697503507137299,2015-05
2015-05-12,0.13668298721313477,2015-05
2015-05-13,0.1368045210838318,2015-05
2015-05-14,0.13746459782123566,2015-05
2015-05-15,0.13841597735881805,2015-05
2015-05-18,0.13917109370231628,2015-05
2015-05-19,0.13909947872161865,2015-05
2015-05-20,0.1409105658531189,2015-05
2015-05-21,0.1419104039669037,2015-05
2015-05-22,0.14109943807125092,2015-05
2015-05-25,0.14149075746536255,2015-05
2015-05-26,0.14099399745464325,2015-05
2015-05-27,0.14044155180454254,2015-05
2015-05-28,0.13985231518745422,2015-05
2015-05-29,0.13873088359832764,2015-05
2015-06-01,0.13848881423473358,2015-06
2015-06-02,0.13881176710128784,2015-06
2015-06-03,0.14005209505558014,2015-06
2015-06-04,0.1395576000213623,2015-06
2015-06-05,0.13931068778038025,2015-06
2015-06-08,0.13885609805583954,2015-06
2015-06-09,0.13887539505958557,2015-06
2015-06-10,0.13867895305156708,2015-06
2015-06-11,0.13843321800231934,2015-06
2015-06-12,0.13809865713119507,2015-06
2015-06-15,0.13750052452087402,2015-06
2015-06-16,0.137020081281662,2015-06
2015-06-17,0.13626763224601746,2015-06
2015-06-18,0.13559690117835999,2015-06
2015-06-19,0.13549034297466278,2015-06
2015-06-22,0.13626576960086823,2015-06
2015-06-23,0.1360396146774292,2015-06
2015-06-24,0.13619154691696167,2015-06
2015-06-25,0.13648150861263275,2015-06
2015-06-26,0.13631963729858398,2015-06
2015-06-29,0.13625648617744446,2015-06
2015-06-30,0.13423900306224823,2015-06
2015-07-01,0.1338939070701599,2015-07
2015-07-02,0.1339961588382721,2015-07
2015-07-03,0.13353095948696136,2015-07
2015-07-06,0.13305480778217316,2015-07
2015-07-07,0.13274218142032623,2015-07
2015-07-08,0.1325451284646988,2015-07
2015-07-09,0.1301862895488739,2015-07
2015-07-10,0.12951689958572388,2015-07
2015-07-13,0.12917393445968628,2015-07
2015-07-14,0.1291038990020752,2015-07
2015-07-15,0.12822814285755157,2015-07
2015-07-16,0.12747134268283844,2015-07
2015-07-17,0.1287614405155182,2015-07
2015-07-20,0.1308763474225998,2015-07
2015-07-21,0.13140949606895447,2015-07
2015-07-22,0.1325574368238449,2015-07
2015-07-23,0.13150109350681305,2015-07
2015-07-24,0.13255566358566284,2015-07
2015-07-27,0.13357019424438477,2015-07
2015-07-28,0.13084039092063904,2015-07
2015-07-29,0.1312008798122406,2015-07
2015-07-30,0.13124048709869385,2015-07
2015-07-31,0.1316153109073639,2015-07
2015-08-03,0.1314319521188736,2015-08
2015-08-04,0.1311492621898651,2015-08
2015-08-05,0.12819361686706543,2015-08
2015-08-06,0.12870509922504425,2015-08
2015-08-07,0.12803933024406433,2015-08
2015-08-10,0.12803933024406433,2015-08
2015-08-11,0.1281541883945465,2015-08
2015-08-12,0.12928082048892975,2015-08
2015-08-13,0.12850992381572723,2015-08
2015-08-14,0.12801146507263184,2015-08
2015-08-17,0.12678931653499603,2015-08
2015-08-18,0.12630409002304077,2015-08
2015-08-19,0.1260191798210144,2015-08
2015-08-20,0.12708094716072083,2015-08
2015-08-21,0.12437501549720764,2015-08
2015-08-24,0.1230466365814209,2015-08
2015-08-25,0.1201590895652771,2015-08
2015-08-26,0.11879024654626846,2015-08
2015-08-27,0.11834739148616791,2015-08
2015-08-28,0.11881140619516373,2015-08
2015-08-31,0.11633317917585373,2015-08
2015-09-01,0.11485012620687485,2015-09
2015-09-02,0.11209630966186523,2015-09
2015-09-03,0.10763567686080933,2015-09
2015-09-04,0.10124429315328598,2015-09
2015-09-07,0.10044799000024796,2015-09
2015-09-08,0.10146721452474594,2015-09
2015-09-09,0.10126787424087524,2015-09
2015-09-10,0.10127915441989899,2015-09
2015-09-11,0.10104174166917801,2015-09
2015-09-14,0.10247266292572021,2015-09
2015-09-15,0.10203872621059418,2015-09
2015-09-16,0.10154346376657486,2015-09
2015-09-17,0.10057428479194641,2015-09
2015-09-18,0.1003582775592804,2015-09
2015-09-21,0.10047221928834915,2015-09
2015-09-22,0.10024359077215195,2015-09
2015-09-23,0.09979043900966644,2015-09
2015-09-24,0.09563886374235153,2015-09
2015-09-25,0.09513843059539795,2015-09
2015-09-28,0.09280742704868317,2015-09
2015-09-29,0.08468835055828094,2015-09
2015-09-30,0.08092579245567322,2015-09
2015-10-01,0.08252868056297302,2015-10
2015-10-02,0.08678295463323593,2015-10
2015-10-05,0.08159269392490387,2015-10
2015-10-06,0.08265145868062973,2015-10
2015-10-07,0.08264462649822235,2015-10
2015-10-08,0.08389261364936829,2015-10
2015-10-09,0.08438818156719208,2015-10
2015-10-12,0.08525149524211884,2015-10
2015-10-13,0.08552855998277664,2015-10
2015-10-14,0.08637069910764694,2015-10
2015-10-15,0.08547738939523697,2015-10
2015-10-16,0.08612522482872009,2015-10
2015-10-19,0.0857265293598175,2015-10
2015-10-20,0.0840194895863533,2015-10
2015-10-21,0.08306337893009186,2015-10
2015-10-22,0.08282945305109024,2015-10
2015-10-23,0.08132726699113846,2015-10
2015-10-26,0.08271298557519913,2015-10
